id,imdb_title_id,title,original_title,year,date_published,genre,duration,country,language,director,writer,production_company,actors,description,avg_vote,votes,budget,usa_gross_income,worlwide_gross_income,metascore,reviews_from_users,reviews_from_critics,lead_actors,y,
3602,tt6211418,haft mahegi,haft mahegi,2016,04/01/2017,drama,77,iran,persian,hatef alimardani,hatef alimardani,filmiran,"pegah ahangarani, sadegh azizjahan, reza behbudi, hamed behdad, behnaz jafari, baran kosari, ahmad mehranfar, fereshteh sadre orafaiy, hanie tavassoli",the story of a woman rana who is 7 months pregnant. she has lost her child once in her last pregnancy and is suspicious of her husband about that. with the insisting of her husband mehrdad she goes to visit her family in north but this time too has an accident.,5.1,308,,,,,,21,"pegah ahangarani, sadegh azizjahan, reza behbudi",", hamed behdad, behnaz jafari, baran kosari, ahmad mehranfar, fereshteh sadre orafaiy, hanie tavassoli",
3603,tt6211920,volumes of blood: horror stories,volumes of blood: horror stories,2016,29/10/2016,horror,118,usa,english,"sean blevins, john william holt","sean blevins, nathan thomas milliner",,"barbie clark, thomas dunbar, aric stanish, nathan thomas milliner, gerrimy keiffer, kevin roach, christopher bower, jacob ewers, erin troutman, caleb shore, shelby taylor mullins, tj williams, kevin arnold, bridgette michelle hoover, jim o'rear","this critically acclaimed anthology sees a young couple planning to purchase an old home, but would like one last tour before the closing. they're guided around the estate by a realtor that...",4.3,134,,,,,1,19,"barbie clark, thomas dunbar, aric stanish, nathan","thomas milliner, gerrimy keiffer, kevin roach, christopher bower, jacob ewers, erin troutman, caleb shore, shelby taylor mullins, tj williams, kevin arnold, bridgette michelle hoover, jim o'rea",r
3604,tt6212020,it lives in the attic,it lives in the attic,2016,12/11/2016,thriller,85,usa,english,steve hudgins,steve hudgins,big biting pig productions,"steve hudgins, michael coon, jessica leonard, felicia stewart, jonathan humphrey, rob miles, p.j. woodside, james gibbs, andrew mcgregor, april larae, neil vowels, masked woman, sean leonard, emily beeny, megan jones",the lives of several people take a terrifying turn after discovering the attic in an old house with a mysterious past.,3.2,187,$ 1000,,,,12,7,"steve hudgins, michael coon, jessica leonard, felicia","stewart, jonathan humphrey, rob miles, p.j. woodside, james gibbs, andrew mcgregor, april larae, neil vowels, masked woman, sean leonard, emily beeny, megan jones",
3605,tt6212346,pitbull. niebezpieczne kobiety,pitbull. niebezpieczne kobiety,2016,11/11/2016,"action, crime, drama",135,poland,polish,patryk vega,patryk vega,,"alicja bachleda, magdalena cielecka, anna dereszowska, sebastian fabijanski, andrzej grabowski, joanna kulig, maja ostaszewska, tomasz oswiecinski, piotr stramowski, artur zmijewski, zuzanna grabowska, aldona jankowska, wojciech kalinowski, lukasz aleksandrowicz, andriy andriyan",two female police officers fight to survive a police force filled with corrupt superiors and the brutal criminal mafia.,5.7,1712,,,$ 15118739,,1,1,"alicja bachleda, magdalena cielecka, anna dereszowska",", sebastian fabijanski, andrzej grabowski, joanna kulig, maja ostaszewska, tomasz oswiecinski, piotr stramowski, artur zmijewski, zuzanna grabowska, aldona jankowska, wojciech kalinowski, lukasz","aleksandrowicz, andriy andriyan"
3606,tt6212476,#sohavégetnemérös,#sohavégetnemérös,2016,01/12/2016,"comedy, music",90,hungary,hungarian,dániel tiszeker,"andrás dezsõ horváth, gáspár fehér",laokoon filmgroup,"andrás ötvös, zsófi trecskó, nikolett molnár, lukács dániel, fruzsina roszik, gusztáv molnár, emöke zsigmond, ákos orosz, petra hartai, jános gergely tóth, dóra sztarenki, ádám lábodi, blanka mészáros, barnabás dékány, hella tolnai","wellhello is a hungarian music band whose song combine the stories of the movie. this is a generation movie: portrays the feeling of life, thinking, problems and relationships of today's twenty-year-old's.",5.9,512,,,$ 123694,,,1,"andrás ötvös, zsófi trecskó, nikolett molnár, lukács dá","niel, fruzsina roszik, gusztáv molnár, emöke zsigmond, ákos orosz, petra hartai, jános gergely tóth, dóra sztarenki, ádám lábodi, blanka mészáros, barnabás dékány, hella tolnai",
3607,tt6213368,cop mortem,cop mortem,2016,24/11/2016,"action, crime",111,hungary,hungarian,józsef kovalik,józsef kovalik,macleod film,"zsolt anger, iván kamarás, oszkár gáti, zolee ganxsta, ralph berkin, károly gesztesi, máté gesztesi, anna götz, norbert kovalik, veronika madár, zsolt nagy, dalma nyitrai, zsolt páll, gábor salinger, lászló seprenyi","the movie presents the story of police officers in budapest, investigating a series of ritual murders. the cops, deadly exhausted by the inspection, are both hunters and game - as all the ...",3.8,179,,,$ 36384,,2,,"zsolt anger, iván kamarás, oszkár gáti, zolee ganxsta, r","alph berkin, károly gesztesi, máté gesztesi, anna götz, norbert kovalik, veronika madár, zsolt nagy, dalma nyitrai, zsolt páll, gábor salinger, lászló seprenyi",
3608,tt6215352,born in 1987,born in 1987,2016,26/10/2016,"drama, romance, thriller",80,iran,persian,majid tavakoli,"jamileh daralshafaie, majid tavakoli",center of documentary & experimental cinema,"hengameh hamidzadeh, pedram sharifi, ehsan amani, maryam saadat, ehsan bayatfar, kamran maleki, anahita ne'mati, alireza ostadi, majid rezaie, mahtab servati","this romantic drama tells the story of dreams and ambitions for a generation of young iranians who often find those things difficult to come by. in this unique tale of a familiar theme, a ...",5.2,195,,,,,,13,"hengameh hamidzadeh, pedram sharifi, ehsan aman","i, maryam saadat, ehsan bayatfar, kamran maleki, anahita ne'mati, alireza ostadi, majid rezaie, mahtab servati",
3609,tt6215376,it happened at midnight,it happened at midnight,2016,19/10/2016,"drama, romance",101,iran,persian,tina pakravan,tala motazedi,,"hamed behdad, roya nonahali, mehrab rezaei, gohar kheirandish, setareh eskandari, atila pesiani, shaghayegh farahani, rabe'e oskouie, sina razani, dina abron","the movie narrates the story of a handsome young singer who is hired and unexpectedly, a romantic relationship begins to develop between him and an older, widowed woman, though neither is ...",5.8,242,,,,,,15,"hamed behdad, roya nonahali, mehrab rezaei, gohar","kheirandish, setareh eskandari, atila pesiani, shaghayegh farahani, rabe'e oskouie, sina razani, dina abron",
3610,tt6215590,noghteh kor,noghteh kor,2016,26/04/2017,drama,76,iran,persian,mahdi golestaneh,ehsan biglari,mantra film,"khatereh asadi, maryam boubani, shaghayegh farahani, mohammad reza forutan, mohsen kiayee, niki mozaffari, yalda nourian, hanie tavassoli, alirea zamaninasab",khosrow who was away at his work in the sea for 23 days is back home to find out that his fears and suspicions are becoming real. he cannot stand all this and becomes nervous. this put him in confrontation with his wife.,5.3,123,,,,,,11,"khatereh asadi, maryam boubani, shaghayegh farah","ani, mohammad reza forutan, mohsen kiayee, niki mozaffari, yalda nourian, hanie tavassoli, alirea zamaninasab",
3611,tt6215910,görümce,görümce,2016,02/12/2016,"comedy, family, romance",109,turkey,turkish,kivanç baruönü,"gupse ozay, gupse ozay",bkm film,"gupse ozay, bugra gülsoy, eda ece, zeynep kankonde, danilo zanna, özlem tokaslan, inci pars, dilsah demir, özlem öçalmaz, aysegül issever, ayberk atilla, gürkan deniz akhanli, alp tughan tas, fatih özkan, özlem çakar",a couple decides to tie the knot and has to whether the storm that is the groom's older sister.,5.1,2002,,,$ 6225902,,4,4,"gupse ozay, bugra gülsoy, eda ece, zeynep kankonde,","danilo zanna, özlem tokaslan, inci pars, dilsah demir, özlem öçalmaz, aysegül issever, ayberk atilla, gürkan deniz akhanli, alp tughan tas, fatih özkan, özlem çakar",
3612,tt6218374,non si ruba a casa dei ladri,non si ruba a casa dei ladri,2016,03/11/2016,comedy,93,italy,"italian, english, german",carlo vanzina,"carlo vanzina, enrico vanzina",international video 80,"vincenzo salemme, massimo ghini, stefania rocca, manuela arcuri, maurizio mattioli, teco celio, lorenzo balducci, ria antoniou, barbara ramella, ralph palka, fabrizio buompastore, lilliana vitale, rosa ferraiolo, diego migeni, giorgio melidoni",a couple of honest workers takes revenge on the corrupt politician that ruined them.,5.5,215,,,$ 2359147,,,1,"vincenzo salemme, massimo ghini, stefania rocca, m","anuela arcuri, maurizio mattioli, teco celio, lorenzo balducci, ria antoniou, barbara ramella, ralph palka, fabrizio buompastore, lilliana vitale, rosa ferraiolo, diego migeni, giorgio melidoni",
3613,tt6218760,red lacquer,red lacquer,2016,01/12/2016,drama,85,iran,persian,jamal seid hatami,amir arabi,,"pardis ahmadieh, masoud karamati, pantea panahiha, behnam tashakkor",akram is a sixteen years old girl who should struggle with financial and social problems in her life when the world shows her it's ugly face.,6.7,401,,,,,2,22,"pardis ahmadieh, masoud karamati, pantea panahih","a, behnam tashakkor",
3614,tt6218776,pole khaab,pole khaab,2016,10/01/2018,"crime, drama",90,iran,persian,oktai barahani,"oktai barahani, fyodor dostoevsky",baranak film,"saed soheili, anahita afshar, houman seyyedi, akbar zanjanpour, alireza sani far, hesam shojai, shahin taslimi, farkhondeh farmanizadeh",shahab who is about to get marry with his fiance is in desperate need for money. for bringing money he with the help of his friend participates in a bargain but loses all his money. under ...,4.6,138,,,,,,23,"saed soheili, anahita afshar, houman seyyedi, akbar","zanjanpour, alireza sani far, hesam shojai, shahin taslimi, farkhondeh farmanizadeh",
3615,tt6219484,a house on 41st street,a house on 41st street,2016,11/01/2017,"crime, drama",86,iran,persian,hamid reza ghorbani,"hamid reza ghorbani, azita iraei",simaye mehr,"mahnaz afshar, mania alijani, sara bahrami, alireza kamali, arash majidi, ali mosaffa, mani rahmani, soheyla razavi",two brothers fight each other which cause one to kill the other. the murderer escapes but his mother convinces him to surrender to the police. now the mother and the two wives of the ...,5.6,241,,,,,,10,"mahnaz afshar, mania alijani, sara bahrami, alirez","a kamali, arash majidi, ali mosaffa, mani rahmani, soheyla razavi",
3616,tt6221254,passport,passport,2016,04/11/2016,"comedy, drama",120,india,gujarati,rajesh sharma,"paresh vyas, paresh vyas",vinman cine prroduction,"anna ador, ujjval dave, prem gadhavi, lipi goyal, jayesh more, hitesh mori, kheyaa pathak, malhar thakar, ashish vashi","anna, an american student comes to ahmedabad to explore amdavadi culture. while her journey in the city, she loses her purse carrying all essentials including her passport. kabir, her ...",6.3,109,inr 0,,,,,,"anna ador, ujjval dave, prem gadhavi, lipi goyal, jay","esh more, hitesh mori, kheyaa pathak, malhar thakar, ashish vashi",
3617,tt6222996,oshan 14,oshan 14,2016,20/01/2016,comedy,101,egypt,arabic,shady al ramly,"amr badr, ihab blibl",el sobky,"mohamed abdel-rahman, amgad abed, karim afifi, mohamed anwar, mostafa baseet, mohamed abo dawood, mohamed el sobky, hamdi el-mirghani, basant elsabqy, bayyumi fuad, ahmed halawa, claudia hanna, klodya hanna, wesam hanna, layla izzularab","since a long time ago, taoon has been thinking of carrying out an operation to seize the jewelry of emirati artist ahlam. for this purpose, he is forming a team to assist him in this ...",5.2,133,egp 16388764,,$ 69089,,,,"mohamed abdel-rahman, amgad abed, karim afifi, mo","hamed anwar, mostafa baseet, mohamed abo dawood, mohamed el sobky, hamdi el-mirghani, basant elsabqy, bayyumi fuad, ahmed halawa, claudia hanna, klodya hanna, wesam hanna, layla izzular",ab
3618,tt6225534,ghostmates,ghostmates,2016,14/12/2016,"comedy, drama, fantasy",85,usa,english,jack henry robbins,ryan finnerty,defy media,"ian hecox, anthony padilla, francesca galassi, cristina spruell, t-pain, randall yarbrough, jon alexi, skyler wright, stevie mack, shay ali, smita sanbui, bobby marchesso, erika bowman, norman franklin, luka bayani",a down-on-his-luck man must help a self-absorbed ghost finish his last request so he can ascend to heaven.,4.3,654,,,,,16,1,"ian hecox, anthony padilla, francesca galassi, cristi","na spruell, t-pain, randall yarbrough, jon alexi, skyler wright, stevie mack, shay ali, smita sanbui, bobby marchesso, erika bowman, norman franklin, luka bayani",
3619,tt6229652,benim adim feridun,benim adim feridun,2016,11/11/2016,"comedy, drama",111,turkey,turkish,çagan irmak,"mahir ünsal eris, çagan irmak",taff pictures,"kenan acar, suzan aksoy, nurhayat atasoy, güngör bayrak, özge borak, rahmi dilligil, kadriye kenter, cem kurtoglu, tarik pabuccuoglu, sezai paracikoglu, büsra pekin, melisa salgam, nurcan sirin, sacide tasaner, ayse tunaboylu","ersan, who has been in a long-term relationship, has now stopped showing interest in his love affair. the man who enjoys the comfort of a long relationship turns out to be a fish out of ...",5.4,939,,,$ 646617,,,5,"kenan acar, suzan aksoy, nurhayat atasoy, güngör b","ayrak, özge borak, rahmi dilligil, kadriye kenter, cem kurtoglu, tarik pabuccuoglu, sezai paracikoglu, büsra pekin, melisa salgam, nurcan sirin, sacide tasaner, ayse tunaboylu",
3620,tt6229786,roza of smyrna,roza of smyrna,2016,22/12/2016,"drama, romance",97,"greece, turkey","greek, english, turkish",giorgos kordellas,"christina lazaridi, christina lazaridi",argonauts productions s.a.,"tasos nousias, leda protopsalti, evgenia dimitropoulou, yilmaz gruda, youlika skafida, cem aksakal, haris emmanouil, petros lagoutis, kostas kazanas, aysen sümercan, giannis thomas, peny agorastou, ioannis giaramazidis","during the volatile 1987 aegean crisis, a collector sets out to the memory-ridden coast of asia minor and unearths a haunting mystery dating back to the great fire of smyrna. can a blood sacrifice appease decades of pain and suffering?",6.7,1227,eur 900000,,$ 2532773,,4,1,"tasos nousias, leda protopsalti, evgenia dimitropoul","ou, yilmaz gruda, youlika skafida, cem aksakal, haris emmanouil, petros lagoutis, kostas kazanas, aysen sümercan, giannis thomas, peny agorastou, ioannis giaramazidis",
3621,tt6231588,sinbad and the war of the furies,sinbad and the war of the furies,2016,06/12/2016,"action, adventure",90,usa,english,scott wheeler,scotty mullen,slightly distorted productions,"john hennigan, jamie bernadette, josh fingerhut, wayne 'crescendo' ward, georgia thompson, terrance keith richardson, derek russo, jennifer dorogi, chloe farnworth, van white, ashley doris, drew davis-wheeler, lisa goodman, krish amrahs, sole bovelli","on a treasure hunt gone wrong, modern-day adventurer sinbad accidentally releases the furies, three beautiful but terrible ancient beings powerful enough to threaten life on earth.",2.5,300,,,,,8,4,"john hennigan, jamie bernadette, josh fingerhut",", wayne 'crescendo' ward, georgia thompson, terrance keith richardson, derek russo, jennifer dorogi, chloe farnworth, van white, ashley doris, drew davis-wheeler, lisa goodman, krish amrahs, sole b",ovelli
3622,tt6233882,za niebieskimi drzwiami,za niebieskimi drzwiami,2016,04/11/2016,"adventure, family, fantasy",99,poland,"polish, german",mariusz palej,"magdalena niec, katarzyna stachowicz gacek",tfp,"dominik kowalczyk, ewa blaszczyk, magdalena niec, michal zebrowski, teresa lipowska, adam ferency, sara lugowska, oskar wojciechowski, jakub gawarecki, gracja niedzwiedz, justyna sienczyllo, marcel sabat, tomasz matusiak","after a serious car accident, lukasz discovers that the blue door in his new room leads to alternate reality.",6.4,731,,,$ 322593,,5,,"dominik kowalczyk, ewa blaszczyk, magdalena niec, m","ichal zebrowski, teresa lipowska, adam ferency, sara lugowska, oskar wojciechowski, jakub gawarecki, gracja niedzwiedz, justyna sienczyllo, marcel sabat, tomasz matusiak",
