id,imdb_title_id,title,original_title,year,date_published,genre,duration,country,language,director,writer,production_company,actors,description,avg_vote,votes,budget,usa_gross_income,worlwide_gross_income,metascore,reviews_from_users,reviews_from_critics,,lead_actors,y
30,tt0990427,the debt,the debt,2007,29/11/2007,"drama, thriller",100,israel,"hebrew, german",assaf bernstein,"assaf bernstein, ido rosenblum",evanstone films ltd.,"gila almagor, yuriy chepurnov, oleg drach, sergey dvoretskiy, neta garty, evgeniya gladiy, reut hajaj, eran ivanir, aleksandr kulish, yehezkel lazarov, vlad levitskyy, victoria malektorovych, sergey malyuga, edith naman, nadav netz",the year is 1965. rachel brener is one of 3 young mossad agents team who caught "the surgeon of birkenau" - a nazi monster who was never brought to trial in israel. the official reason was ...,6.9,869,,,,,8,5,,"gila almagor, yuriy chepurnov, oleg drach, sergey dvo","retskiy, neta garty, evgeniya gladiy, reut hajaj, eran ivanir, aleksandr kulish, yehezkel lazarov, vlad levitskyy, victoria malektorovych, sergey malyuga, edith naman, nadav netz"
31,tt0990433,a love story,a love story,2007,15/08/2007,"drama, romance",117,philippines,"filipino, tagalog",maryo j. de los reyes,vanessa r. valdez,abs-cbn film productions,"maricel soriano, aga muhlach, angelica panganiban, dante rivero, chin chin gutierrez, bobby andrews, tj trinidad, baron geisler, john arcilla, gerald madrid, marc acueza, bart guingona, rs francisco, anita linda, eva darren","what if you met the woman you wanted to make your wife after you married someone else? ian montes is a picture of success. despite being a son of a shipping tycoon, ian refused to just ride...",6.4,108,,,$ 3121563,,8,,,"maricel soriano, aga muhlach, angelica panganiban",", dante rivero, chin chin gutierrez, bobby andrews, tj trinidad, baron geisler, john arcilla, gerald madrid, marc acueza, bart guingona, rs francisco, anita linda, eva darren"
32,tt0990443,partes usadas,partes usadas,2007,18/04/2008,drama,95,"mexico, france",spanish,aarón fernández lesur,"aarón fernández lesur, zoé galeron",producciones cinta negra,"emery eduardo granados, alan chávez, carlos ceja, damayanti quintanar, pilar padilla, raúl adalid, josé antonio barón, terrence stickman, antonio zúñiga, diego toledo, víctor hugo castellanos, valentina martínez, irene larios ii, jorge león, esteban díaz","ivan, a 14-year old boy, lives with his uncle jaime, a mediocre dealer of used car parts. both of them dream with a better life and are stashing away their money in order to emigrate ...",6.7,175,$ 790000,,$ 122408,,1,1,,"emery eduardo granados, alan chávez, carlos ceja, dama","yanti quintanar, pilar padilla, raúl adalid, josé antonio barón, terrence stickman, antonio zúñiga, diego toledo, víctor hugo castellanos, valentina martínez, irene larios ii, jorge león, esteban díaz"
33,tt0991150,christmas in wonderland,christmas in wonderland,2007,27/12/2007,"comedy, crime, family",95,"canada, usa",english,james orr,"wanda birdsong shope, james orr",yari film group (yfg),"matthew knight, chris kattan, cameron bright, preston lacy, amy schlagel, zoe schlagel, carmen electra, tim curry, patrick swayze, matthew walker, mackenzie porter, marty antonini, rachel hayward, donovan workun, sean tyson","three children and their father move from los angeles, california to edmonton, alberta. when they go shopping at west edmonton mall, they find counterfeit cash, inadvertently help catch crooks, and make a discovery about santa.",4.8,1938,,$ 689,$ 694509,,18,8,,"matthew knight, chris kattan, cameron bright, pr","eston lacy, amy schlagel, zoe schlagel, carmen electra, tim curry, patrick swayze, matthew walker, mackenzie porter, marty antonini, rachel hayward, donovan workun, sean tyson"
34,tt0991167,ping pong playa,ping pong playa,2007,09/09/2007,"comedy, sport",96,usa,"english, chinese",jessica yu,"jimmy tsai, jessica yu",cherry sky films,"jimmy tsai, andrew vo, khary payton, jim lau, roger fan, elizabeth sung, javin reid, kevin chung, peter paige, smith cho, scott lowell, stephnie weir, sir jonathan oliver, shelley malil, martin chow","a kid dreams of playing professional basketball in order to escape his dead-end job, living in the suburbs, his bossy older brother and running his mom's ping pong classes.",5.9,2878,,$ 77907,$ 77907,55,17,33,,"jimmy tsai, andrew vo, khary payton, jim lau, roger","fan, elizabeth sung, javin reid, kevin chung, peter paige, smith cho, scott lowell, stephnie weir, sir jonathan oliver, shelley malil, martin chow"
35,tt0991183,ashita no watashi no tsukurikata,ashita no watashi no tsukurikata,2007,17/04/2008,drama,97,japan,japanese,jun ichikawa,"madoka hosotani, kaori mado",asahi shimbun,"riko narumi, atsuko maeda, mariko ishihara, yoshizumi ishihara, sôsuke takaoka, yoshimasa kondô, kaoru okunuki, tomorô taguchi, ayaka ikezawa","juri secretly admires kanako, who is popular in their class. juri is like this even at home, where she acts the part of an ideal daughter for her parents because she wants them to stop ...",6.5,266,,,,,3,6,,"riko narumi, atsuko maeda, mariko ishihara, yoshizu","mi ishihara, sôsuke takaoka, yoshimasa kondô, kaoru okunuki, tomorô taguchi, ayaka ikezawa"
36,tt0991219,koi suru madori,koi suru madori,2007,18/08/2007,"drama, romance",113,japan,japanese,akiko ohku,"masaya kakehi, akiko ohku",bals,"yui aragaki, ryûhei matsuda, rinko kikuchi, noriko eguchi, baiken jukkanji, marie, manabu nakanishi, naoto nikaidô, takafumi sasai, masanori sera, pierre taki, keiko utsumi","yui a college student moves in to her first own apartment, where she begins her new independent life in a big city. soon after the upstairs neighbor takashi sparks her interest.",6.1,158,,,,,3,5,,"yui aragaki, ryûhei matsuda, rinko kikuchi, noriko","eguchi, baiken jukkanji, marie, manabu nakanishi, naoto nikaidô, takafumi sasai, masanori sera, pierre taki, keiko utsumi"
37,tt0991242,remon no koro,remon no koro,2007,31/03/2007,"drama, romance",115,japan,japanese,yuki iwata,"yuki iwata, miho toshima",there's enterprise,"nana eikura, mitsuki tanimura, naojirô hayashi, tasuku emoto, hôshi ishida, yasuo daichi, takashi hamazaki, haru, masanori ishii, sayaka itô, mami nakamura, ruria nakamura, junkichi orimoto","the experiences and relationships of five senior students at a rural high school, during the last year leading to graduation.",6.5,119,$ 1000000,,,,1,4,,"nana eikura, mitsuki tanimura, naojirô hayashi, t","asuku emoto, hôshi ishida, yasuo daichi, takashi hamazaki, haru, masanori ishii, sayaka itô, mami nakamura, ruria nakamura, junkichi orimoto"
38,tt0991243,ryû ga gotoku: gekijô-ban,ryû ga gotoku: gekijô-ban,2007,03/03/2007,"action, crime, drama",110,"japan, south korea","japanese, korean",takashi miike,"masashi sogo, seiji togawa",art port,"kazuki kitamura, gorô kishitani, shun shioya, saeko, haruhiko katô, saki takaoka, shô aikawa, yoo gong, yutaka matsushige, claude maki, yoshiyoshi arakawa, ken'ichi endô, sansei shiomi, tomorô taguchi, toshihiro nagoshi",cult japanese director takashi miike draws inspiration from the popular playstation 2 title yakuza for this unhinged tale of underworld violence in tokyo starring goro kishitani and kazuki ...,6.2,1265,,,$ 5215613,,5,20,,"kazuki kitamura, gorô kishitani, shun shioya, saeko",", haruhiko katô, saki takaoka, shô aikawa, yoo gong, yutaka matsushige, claude maki, yoshiyoshi arakawa, ken'ichi endô, sansei shiomi, tomorô taguchi, toshihiro nagoshi"
39,tt0991269,beste zeit,beste zeit,2007,26/07/2007,"comedy, drama",95,germany,german,marcus h. rosenmüller,karin michalke,monaco film gmbh,"anna maria sturm, rosalie thomass, andreas giebel, peter mitterrutzner, florian brückner, martin wenzl, lukas turtur, thommy schwimmer, roland schreglmann, ferdinand schmidt-modrow, stefan murr, volker bruch, david zimmerschied, johanna bittenbinder, xaver riepertinger",the story of two country girls who dream of love and freedom while dealing with parents and boyfriends.,6.7,369,,,$ 2402432,,2,11,,"anna maria sturm, rosalie thomass, andreas giebel,","peter mitterrutzner, florian brückner, martin wenzl, lukas turtur, thommy schwimmer, roland schreglmann, ferdinand schmidt-modrow, stefan murr, volker bruch, david zimmerschied, johanna bittenbinder, xaver riepertinger"
40,tt0991272,comme ton père,comme ton père,2007,12/12/2007,"comedy, drama",95,france,french,marco carmel,"serge ankri, marco carmel",mercredi films,"richard berry, yaël abecassis, gad elmaleh, jules-angelo bigarnet, corentin daumas, jean-philippe écoffey, bruno abraham-kremer, lucia bensasson, arsène mosca, louison bergman, malik nait djoudi, juliette lopes-benites, ahmed elkourachi, karim hocini, marc faure",,5.1,115,,,$ 264642,,1,,,"richard berry, yaël abecassis, gad elmaleh, jules-ang","elo bigarnet, corentin daumas, jean-philippe écoffey, bruno abraham-kremer, lucia bensasson, arsène mosca, louison bergman, malik nait djoudi, juliette lopes-benites, ahmed elkourachi, karim hocini, marc faure"
41,tt0992911,dou foh sin,dou foh sin,2007,26/07/2007,"action, crime, thriller",88,"hong kong, china","cantonese, english, vietnamese",wilson yip,"kam-yuen szeto, lik-kei tang",mandarin films distribution,"donnie yen, louis koo, collin chou, ray lui, bingbing fan, kent cheng, xing yu, ben lam, lan law, timmy hung, tony ho, ping ha, irene wang, austin wai, wai al","a hot-headed inspector takes on a small but powerful vietnamese-chinese gang, after a series of crimes and murder attempts committed and putting an undercover cop and his girlfriend in great danger.",6.8,11916,$ 8000000,$ 5151,$ 6177725,38,34,60,,"donnie yen, louis koo, collin chou, ray lui, bingb","ing fan, kent cheng, xing yu, ben lam, lan law, timmy hung, tony ho, ping ha, irene wang, austin wai, wai al"
42,tt0993748,bluff,bluff,2007,23/08/2007,comedy,88,canada,french,"simon-olivier fecteau, marc-andré lavoie","simon-olivier fecteau, david gauthier",orange médias,"emmanuel bilodeau, isabelle blais, raymond bouchard, nicolas canuel, eve duranceau, simon-olivier fecteau, rémy girard, david la haye, pierre-françois legendre, alexis martin, marc messier, marie-laurence moreau, jean-phillipe pearson, julie perreault, gilbert sicotte","a worker opens a trapdoor in a condemned building, where he discovers a clue to a tragic end of one of the many people who lived there over the past fifteen years. so begins a tale of ...",7.3,1008,cad 200000,,,,1,,,"emmanuel bilodeau, isabelle blais, raymond bouch","ard, nicolas canuel, eve duranceau, simon-olivier fecteau, rémy girard, david la haye, pierre-françois legendre, alexis martin, marc messier, marie-laurence moreau, jean-phillipe pearson, julie perreault, gilbert sicotte"
43,tt0993778,ploy,ploy,2007,07/06/2007,drama,105,thailand,"thai, english",pen-ek ratanaruang,pen-ek ratanaruang,five star entertainment,"ananda everingham, lalita panyopas, porntip papanai, thaksakorn pradapphongsa, apinya sakuljaroensuk, pornwut sarasin","every relationship has an expiration date. every relationship needs its fantasies...some more real than others... a violent death of a relative brings wit and his wife, dang, back to ...",6.8,1398,$ 2000000,,$ 436809,,7,23,,"ananda everingham, lalita panyopas, porntip pap","anai, thaksakorn pradapphongsa, apinya sakuljaroensuk, pornwut sarasin"
44,tt0994794,gekijouban shakugan no shana,gekijouban shakugan no shana,2007,21/04/2007,animation,96,japan,japanese,takashi watanabe,"yasuko kobayashi, yashichiro takahashi",geneon entertainment,"satoshi hino, rie kugimiya, ayako kawasumi, hitomi nabatame, shizuka itô, tomo sakurai, tia lynn ballard, terri doty, cherami leigh, lydia mackay, kent williams","wielding a blazing sword, shana's sole purpose is to fight demon-like beings that consume human lives. during a volatile war to stop a foe from devouring every life in misaki city, shana ...",6.4,163,,,,,1,,,"satoshi hino, rie kugimiya, ayako kawasumi, hitomi","nabatame, shizuka itô, tomo sakurai, tia lynn ballard, terri doty, cherami leigh, lydia mackay, kent williams"
45,tt0995029,fighter,fighter,2007,14/12/2007,"action, drama",100,"denmark, sweden","danish, turkish, english, chinese",natasha arthy,"nikolaj arcel, natasha arthy",nimbus film productions,"semra turan, nima nabipour, cyron melville, molly blixt egelind, sadi tekelioglu, behruz banissi, xian gao, denize karabuda, ertugrul yilan, özlem saglanmak, yüksel isik, nevin rasmussen, mira sarah altshul, frank thiel, trine appel","aicha attends kung fu at her high school in copenhagen. her muslim, turkish father wants her to study hard and become a doctor but instead she starts training at a kung fu club where emil helps with her training. they become friends.",6.5,1399,$ 4000000,,$ 919445,,19,27,,"semra turan, nima nabipour, cyron melville, moll","y blixt egelind, sadi tekelioglu, behruz banissi, xian gao, denize karabuda, ertugrul yilan, özlem saglanmak, yüksel isik, nevin rasmussen, mira sarah altshul, frank thiel, trine appel"
46,tt0995031,bhool bhulaiyaa,bhool bhulaiyaa,2007,12/10/2007,"comedy, horror, mystery",159,india,"hindi, bengali",priyadarshan,"neeraj vora, manisha korde",super cassettes industries limited (t-series),"akshay kumar, vidya balan, shiney ahuja, ameesha patel, paresh rawal, rajpal yadav, asrani, vikram gokhale, manoj joshi, rasika joshi, tarina patel, jimit trivedi, vineeth","an nri and his wife decide to stay in his ancestral home, paying no heed to the warnings about ghosts. soon, inexplicable occurrences cause him to call a psychiatrist to help solve the mystery.",7.2,19486,,$ 1097797,$ 19073095,,43,16,,"akshay kumar, vidya balan, shiney ahuja, ameesha","patel, paresh rawal, rajpal yadav, asrani, vikram gokhale, manoj joshi, rasika joshi, tarina patel, jimit trivedi, vineeth"
47,tt0995035,dhol,dhol,2007,14/09/2007,"comedy, crime, mystery",145,india,hindi,priyadarshan,"manisha korde, ram patil",percept picture company,"sharman joshi, tusshar kapoor, kunal khemu, rajpal yadav, tanushree dutta, om puri, abhimanyu singh, asrani, paresh bramhbhatt, farida dadi, rasika joshi, arbaaz khan, rammy c. pandey, tarina patel, payal rohatgi","four lazy friends try to woo a rich girl, in order to live a wealthy lifestyle. their plan, however goes horribly wrong after they get embroiled with a notorious criminal.",6.2,4208,,,$ 4862092,,9,6,,"sharman joshi, tusshar kapoor, kunal khemu, rajp","al yadav, tanushree dutta, om puri, abhimanyu singh, asrani, paresh bramhbhatt, farida dadi, rasika joshi, arbaaz khan, rammy c. pandey, tarina patel, payal rohatgi"
48,tt0995060,brutal massacre: a comedy,brutal massacre: a comedy,2007,13/07/2007,comedy,94,usa,english,stevan mena,stevan mena,aurilia arts productions,"david naughton, brian o'halloran, gerry bednob, gunnar hansen, ellen sandweiss, vincent butta, ken foree, mick garris, happy anderson, betsy baker, tom bambard, francine bianco tax, laura bozzone, keith bredbenner, timothy j. bristoll","harry penderecki, a once heralded horror auteur, finds himself on the outside looking in at hollywood. he hasn't had a hit film in years, and most in the industry, including his close ...",6.1,687,$ 400000,,,,21,27,,"david naughton, brian o'halloran, gerry bednob, g","unnar hansen, ellen sandweiss, vincent butta, ken foree, mick garris, happy anderson, betsy baker, tom bambard, francine bianco tax, laura bozzone, keith bredbenner, timothy j. bristoll"
49,tt0995718,ek chalis ki last local,ek chalis ki last local,2007,18/05/2007,"adventure, comedy, crime",143,india,hindi,sanjay m. khanduri,"sanjay m. khanduri, raghuvir shekhawat",quartet productions pvt. ltd.,"abhay deol, neha dhupia, amit mistry, nawazuddin siddiqui, ashok samarth, deepak shirke, kanan, snehal dabi, vinay apte, virendra saxena, anuj sharma, akhilesh kumar, ashwin mushran, aashu mohil, bharat ganeshpure",a comic thriller about two people who miss the last local train at 1:40 am and how missing of their train changes their course of life forever.,7.3,4347,,,$ 698960,,22,3,,"abhay deol, neha dhupia, amit mistry, nawazuddin","siddiqui, ashok samarth, deepak shirke, kanan, snehal dabi, vinay apte, virendra saxena, anuj sharma, akhilesh kumar, ashwin mushran, aashu mohil, bharat ganeshpure"
50,tt0995739,nam yee boon sik,nam yee boon sik,2007,19/07/2007,"action, crime, thriller",129,"hong kong, china","cantonese, english, mandarin",benny chan,"benny chan, ram ling",universe films ltd.,"nicholas tse, jaycee chan, shawn yue, jing wu, lisa lu, andy on, candy liu, elanne kwong, sam lee, ken lo, vincent sze, xue mei wang, ka wah lam, tak-bun wong, mark cheng","three cops team up to bring down a criminal gang of seven, who have their own hidden agenda.",6.7,2689,,,$ 6599143,,13,44,,"nicholas tse, jaycee chan, shawn yue, jing wu, li","sa lu, andy on, candy liu, elanne kwong, sam lee, ken lo, vincent sze, xue mei wang, ka wah lam, tak-bun wong, mark cheng"
51,tt0995740,no smoking,no smoking,2007,26/10/2007,"drama, mystery, thriller",128,india,"hindi, english",anurag kashyap,"raj singh chaudhary, anurag kashyap",big screen entertainment,"john abraham, ayesha takia, paresh rawal, ranvir shorey, kiku sharda, akhauri p. sinha, joy fernandes, karan makhija, megh pant, vasan bala, pravishi das, joy fernandas, sanjay gandhi, jesse randhawa, gajraj rao","a surreal story about a man, his addiction of smoking, and a mysterious and powerful organisation, which claims to cure such addictions, though through very unusual ways.",7.2,5824,,,$ 797693,,61,15,,"john abraham, ayesha takia, paresh rawal, ranvir s","horey, kiku sharda, akhauri p. sinha, joy fernandes, karan makhija, megh pant, vasan bala, pravishi das, joy fernandas, sanjay gandhi, jesse randhawa, gajraj rao"
52,tt0995747,rusalka,rusalka,2007,22/11/2007,"comedy, drama, fantasy",115,russia,"russian, mandarin",anna melikyan,"anna melikyan, natalya nazarova",central partnership,"mariya shalayeva, evgeniy tsyganov, mariya sokova, anastasiya dontsova, veronika skugina, irina skrinichenko, albina evtushevskaya, oksana borisova, ivan nikolaev, igor savochkin, igor yatsko, igor uryvaev, sergey chirkov, maksim konovalov, tomas motskus","in moscow, a young woman disappears after falling in love with a new man.",7.3,3039,$ 1700000,,$ 1431983,,19,24,,"mariya shalayeva, evgeniy tsyganov, mariya sokova, ana","stasiya dontsova, veronika skugina, irina skrinichenko, albina evtushevskaya, oksana borisova, ivan nikolaev, igor savochkin, igor yatsko, igor uryvaev, sergey chirkov, maksim konovalov, tomas motskus"
53,tt0995823,khoya khoya chand,khoya khoya chand,2007,07/12/2007,"drama, romance",131,india,"hindi, urdu, punjabi",sudhir mishra,"sudhir mishra, sudhir mishra",holy cow pictures,"shiney ahuja, soha ali khan, rajat kapoor, vinay pathak, saurabh shukla, sonya jehan, sushmita mukherjee, ashish ghosh, haidar ali, alka pradhan, pradeep kharab, yusuf hussain, dipannita sharma, nitin murudkar, keerti kapoor","circa 1960s lucknow-based author zafar ali naqvi, who has issues with his father and his four wives, including the 4th one who lusts after him, re-locates to bombay, starts writing for ...",6.3,477,,,$ 1312468,,13,10,,"shiney ahuja, soha ali khan, rajat kapoor, vinay p","athak, saurabh shukla, sonya jehan, sushmita mukherjee, ashish ghosh, haidar ali, alka pradhan, pradeep kharab, yusuf hussain, dipannita sharma, nitin murudkar, keerti kapoor"
54,tt0995827,the train: some lines should never be crossed...,the train: some lines should never be crossed...,2007,08/06/2007,"crime, drama, thriller",134,india,hindi,"hasnain hyderabadwala, raksha mistry","hriday lani, sanjay masoomm",siddhi vinayak creations,"emraan hashmi, geeta basra, rajat bedi, ananth narayan mahadevan, ashok beniwal, sukhwinder, asseem merchant, sayali bhagat, rajesh khattar, anita wahi, suresh menon","when two married business executives having an affair are blackmailed by a violent criminal, the two must turn the tables on him to save their families.",4.2,950,,,$ 1244710,,4,2,,"emraan hashmi, geeta basra, rajat bedi, ananth na","rayan mahadevan, ashok beniwal, sukhwinder, asseem merchant, sayali bhagat, rajesh khattar, anita wahi, suresh menon"
55,tt0995829,xxy,xxy,2007,09/05/2008,"drama, romance",86,"argentina, spain, france",spanish,lucía puenzo,"lucía puenzo, sergio bizzio",historias cinematograficas cinemania,"ricardo darín, valeria bertuccelli, germán palacios, carolina pelleritti, martín piroyansky, inés efron, guillermo angelelli, césar troncoso, jean pierre reguerraz, ailín salas, luciano nóbile, lucas escariz","the story of an intersexual fifteen-year-old. she lives with her parents, who have to cope with the challenges of her medical condition.",7.1,12489,,$ 48334,$ 2728869,67,46,87,,"ricardo darín, valeria bertuccelli, germán palacios, c","arolina pelleritti, martín piroyansky, inés efron, guillermo angelelli, césar troncoso, jean pierre reguerraz, ailín salas, luciano nóbile, lucas escariz"
